sheet,item,description,quantity,unit,rate,amount,labor_types,vehicles,nlp_entities,total_fuel_liters,estimated_hours,estimated_cost_lkr,labor_hours,employee_count,excavation_volume,site_area,wall_area,floor_area,concrete_volume,steel_quantity,brick_quantity,total_cement,total_sand,building_complexity,labour_roles,Excavators,Bulldozers,Cranes,Dump Trucks,Loaders,Graders,Compactors,Pavers,Rollers,Trenchers,Skid Steers,Backhoe Loaders,Telehandlers,Forklifts,Scrapers,Concrete Mixers,Pile Drivers,Asphalt Mills,Manlifts,Drilling Rigs,vehicles_needed,masons,welders,laborers,fuel_liters,estimated_hours2,estimated_cost
SYN,Item_66,Synthetic entry,406.218736,pieces,67819.89736,27549712.981229,Skilled,None,,495.742,68.2,974197.901,105.96,6,274.108,260.812,551.082,1208.601,90.324,636.44,4475,3612.754,3979.974,3,Labourer_unskilled;Tiler_skilled;Painter_skilled,1,2,1,1,1,3,0,3,4,3,3,3,2,5,1,1,4,4,4,,41.422,5,3,41,495.742,68.2,974197.901
SYN,Item_67,Synthetic entry,455.797482,m3,64164.664239,29246092.393512,Semi-skilled,"Loader,Mixer",,733.424,382.645,18975197.517,335.544,80,455.797,1202.778,428.196,673.73,38.733,249.425,630,9029.79,3751.912,1,Welder_skilled;Carpenter_skilled;Tiler_skilled;Driver_unskilled,4,1,2,5,5,2,3,1,1,0,1,4,3,4,5,4,0,0,5,,61.545,19,6,13,733.424,382.645,18975197.517
SYN,Item_68,Synthetic entry,143.991605,kg,71119.276764,10240578.807688,Semi-skilled,Large Truck,,172.547,13.859,48535868.255,317.415,85,355.832,977.433,356.735,929.282,60.985,1710.045,1666,3119.275,4103.762,1,Welder_skilled;ConcreteWorker_skilled;Driver_unskilled,2,0,2,3,2,4,5,4,0,0,1,4,2,1,0,3,1,4,2,,53.467,8,10,34,172.547,13.859,48535868.255
SYN,Item_69,Synthetic entry,83.287368,units,157123.927392,13086438.362303,Semi-skilled,Trailer,,793.904,321.322,13367581.798,310.536,93,207.879,737.926,908.305,238.942,115.124,1566.466,1767,6159.706,4177.023,3,Painter_skilled;Welder_skilled;Labourer_unskilled,1,0,1,0,3,4,2,5,5,1,2,5,3,4,5,5,3,3,3,,60.501,18,10,41,793.904,321.322,13367581.798
SYN,Item_70,Synthetic entry,480.513418,pieces,109854.220608,52786427.026076,"Unskilled,Semi-skilled","Loader,Mixer",,376.288,370.696,3131808.514,253.97,40,221.066,443.652,206.18,800.81,83.696,1208.173,2312,4276.458,3992.183,1,Tiler_skilled;Labourer_unskilled,1,1,5,1,4,5,3,3,4,2,4,3,4,3,3,4,5,4,1,,61.041,14,10,41,376.288,370.696,3131808.514
SYN,Item_71,Synthetic entry,461.3839,bag,41122.086256,18973068.53293,Semi-skilled,Excavator,,279.572,9.005,14472865.367,159.994,48,333.748,1260.022,406.819,402.012,160.451,835.817,4100,1631.143,1404.173,1,Carpenter_skilled;Tiler_skilled;Painter_skilled;Welder_skilled,1,4,2,5,3,3,1,5,1,1,3,3,3,0,5,0,0,1,0,,37.693,8,1,20,279.572,9.005,14472865.367
SYN,Item_72,Synthetic entry,275.630708,units,55178.140825,15208790.021718,Unskilled,"Crane,Trailer",,652.941,58.396,37745841.845,243.956,77,456.399,1790.435,776.179,590.072,117.656,1059.172,4630,6830.421,4224.189,1,Driver_unskilled;Painter_skilled;Labourer_unskilled,0,3,2,4,5,4,3,1,4,2,4,4,4,5,0,3,5,2,4,,75.878,9,9,20,652.941,58.396,37745841.845
SYN,Item_73,Synthetic entry,14.704372,pieces,143807.307006,2114596.138534,Skilled,Large Truck,,557.484,447.38,38559100.856,349.748,26,432.221,1833.778,739.866,362.16,109.772,385.001,1301,1969.669,3253.595,1,Tiler_skilled,4,5,3,5,0,4,2,1,5,3,3,4,2,4,4,5,2,3,3,,66.166,2,2,35,557.484,447.38,38559100.856
SYN,Item_74,Synthetic entry,484.174178,units,40981.148209,19842013.747589,"Unskilled,Semi-skilled",Excavator,,317.366,110.932,34073900.328,318.159,56,289.357,698.441,814.498,788.742,23.592,1182.296,3451,6501.452,753.017,1,ConcreteWorker_skilled,0,5,3,1,5,4,1,4,0,1,2,0,5,2,4,0,0,2,1,,36.163,19,2,33,317.366,110.932,34073900.328
SYN,Item_75,Synthetic entry,306.242813,pieces,41120.292629,12592794.086088,"Skilled,Semi-skilled",Crane,,214.713,241.371,14867233.538,309.167,34,55.585,1599.085,548.494,191.739,91.467,1038.667,3687,5795.377,3876.476,1,Painter_skilled,4,0,5,3,5,4,4,0,5,4,4,0,2,1,3,0,4,2,0,,43.459,8,2,32,214.713,241.371,14867233.538
SYN,Item_76,Synthetic entry,84.959241,units,185717.275721,15778398.785844,Unskilled,Crane,,673.632,126.677,8145452.133,81.913,51,316.222,1178.295,156.034,1432.893,53.907,1742.909,3879,3301.563,4229.343,2,Welder_skilled;Carpenter_skilled;Painter_skilled;Driver_unskilled,3,0,0,1,5,2,3,0,5,3,3,4,1,3,4,0,2,3,1,,49.424,9,3,36,673.632,126.677,8145452.133
SYN,Item_77,Synthetic entry,72.205364,pieces,157631.319639,11381826.812334,Unskilled,"Crane,Trailer",,204.388,117.226,23166744.054,7.048,73,201.745,1747.813,391.58,1253.017,174.37,1771.577,3460,8084.432,1951.3,4,ConcreteWorker_skilled;Tiler_skilled;Mason_skilled;Welder_skilled,4,1,4,5,3,0,1,4,2,4,3,5,1,1,1,1,4,2,1,,53.282,3,2,49,204.388,117.226,23166744.054
SYN,Item_78,Synthetic entry,84.343351,bag,47765.025899,4028662.344923,"Unskilled,Semi-skilled",None,,396.218,75.158,9611065.877,36.864,12,427.948,1131.278,327.675,909.592,46.721,1469.869,4942,1652.028,1266.114,1,Painter_skilled,4,5,4,4,5,0,1,4,1,4,2,4,5,0,5,3,2,1,2,,66.216,17,4,40,396.218,75.158,9611065.877
SYN,Item_79,Synthetic entry,19.986686,m3,93376.475867,1866286.30294,Semi-skilled,None,,747.727,196.655,34495336.03,297.951,8,19.987,1862.793,315.636,1068.793,114.546,492.149,1781,9188.17,3064.702,3,Painter_skilled,5,4,0,0,5,1,1,1,3,0,4,2,2,1,2,1,5,1,3,,48.129,13,3,25,747.727,196.655,34495336.03
SYN,Item_80,Synthetic entry,471.583767,kg,39728.80448,18735459.275085,"Skilled,Unskilled","Crane,Trailer",,143.333,12.487,48180679.864,185.593,51,345.425,474.765,889.999,1283.205,60.14,1430.726,3862,8667.784,3318.93,2,Driver_unskilled;Labourer_unskilled;Carpenter_skilled,2,1,5,5,0,2,2,5,3,1,0,0,3,0,0,1,1,5,1,,43.678,20,2,40,143.333,12.487,48180679.864
SYN,Item_81,Synthetic entry,303.49313,m3,48800.794325,14810705.81618,"Skilled,Semi-skilled",None,,449.164,445.666,21240615.626,465.643,12,303.493,1751.853,748.812,1177.08,35.186,1342.36,3794,6601.043,2354.823,1,Welder_skilled;Labourer_unskilled,3,1,2,5,4,2,2,4,4,4,0,2,0,2,4,4,3,2,3,,56.19,3,8,25,449.164,445.666,21240615.626
SYN,Item_82,Synthetic entry,459.366791,m3,69662.165608,32000485.469458,"Skilled,Unskilled","Loader,Mixer",,914.711,413.152,14661566.698,81.485,30,459.367,1581.807,827.473,811.407,168.033,306.299,3933,8035.594,2130.915,5,ConcreteWorker_skilled;Carpenter_skilled;Painter_skilled,1,3,2,3,2,3,5,3,5,2,1,5,1,0,2,0,3,1,3,,49.041,14,10,19,914.711,413.152,14661566.698
SYN,Item_83,Synthetic entry,66.190425,m3,92594.467837,6128867.17878,"Skilled,Unskilled",Excavator,,221.592,267.828,18617763.658,52.282,31,66.19,801.515,297.827,1006.312,139.2,1975.636,3612,2069.195,720.278,4,Mason_skilled;Labourer_unskilled;Painter_skilled;Carpenter_skilled,5,5,2,1,3,2,1,2,3,5,5,1,1,5,2,4,0,5,2,,55.884,3,10,8,221.592,267.828,18617763.658
SYN,Item_84,Synthetic entry,392.942469,units,154916.220921,60873162.336847,Unskilled,Trailer,,71.445,475.105,2133407.013,105.749,93,261.093,1076.105,913.726,423.124,162.136,941.129,3469,8086.678,2911.122,3,Labourer_unskilled;Painter_skilled;Carpenter_skilled,1,0,1,0,3,5,5,2,3,1,2,4,2,5,4,1,2,4,4,,47.2,10,3,17,71.445,475.105,2133407.013
SYN,Item_85,Synthetic entry,217.483833,pieces,79537.134299,17298040.833182,Unskilled,Crane,,125.627,470.08,9588411.622,181.541,89,303.091,283.177,754.015,1439.45,157.825,542.123,3826,8707.743,847.471,1,Painter_skilled,1,1,3,3,4,4,5,5,2,1,2,5,4,0,5,3,1,0,1,,55.694,4,5,16,125.627,470.08,9588411.622
SYN,Item_86,Synthetic entry,433.732361,bag,194128.965479,84200014.535694,Unskilled,"Loader,Mixer",,763.612,492.541,2408427.817,358.338,12,470.775,1228.535,229.571,995.538,193.174,1513.706,1530,7217.513,1722.019,2,Mason_skilled;Tiler_skilled,2,2,5,3,4,0,1,2,1,0,1,3,3,2,1,0,0,4,4,,39.709,18,7,32,763.612,492.541,2408427.817
SYN,Item_87,Synthetic entry,327.827985,kg,163581.085595,53626457.674721,"Skilled,Unskilled",None,,959.306,404.26,885625.295,77.234,99,401.112,1183.379,381.98,1060.932,110.476,1290.922,2662,9614.603,2992.638,5,Labourer_unskilled,3,2,1,0,1,1,4,3,0,2,4,0,2,5,4,4,3,1,5,,44.346,14,6,17,959.306,404.26,885625.295
SYN,Item_88,Synthetic entry,27.870439,m3,192407.384691,5362478.27818,"Skilled,Unskilled",Large Truck,,232.456,271.829,34014629.058,332.049,11,27.87,674.234,893.678,1404.628,197.071,649.615,4060,3308.536,1669.329,4,ConcreteWorker_skilled,5,5,0,4,1,2,1,3,1,3,1,4,1,4,2,3,0,0,4,,49.882,10,1,35,232.456,271.829,34014629.058
SYN,Item_89,Synthetic entry,324.502296,kg,47055.380343,15269578.960457,"Skilled,Unskilled",Excavator,,136.943,145.234,24493212.007,69.556,44,360.39,873.341,381.718,370.734,118.96,833.627,3916,3832.332,4003.62,2,ConcreteWorker_skilled;Driver_unskilled;Welder_skilled,5,3,1,2,0,2,2,2,1,2,2,0,1,5,5,2,4,2,0,,47.075,4,8,39,136.943,145.234,24493212.007
SYN,Item_90,Synthetic entry,58.177058,m3,95496.602693,5555711.393674,"Skilled,Professional",None,,37.078,273.576,10668124.472,35.551,88,58.177,839.428,185.536,840.231,100.939,429.407,3908,7456.198,845.47,4,Welder_skilled;Tiler_skilled;Mason_skilled;Painter_skilled,0,3,4,3,1,0,4,3,0,0,4,3,4,5,1,0,4,1,0,,46.872,9,5,16,37.078,273.576,10668124.472
SYN,Item_91,Synthetic entry,221.905107,units,135854.681245,30146847.578123,"Skilled,Professional","Crane,Trailer",,924.327,95.652,7754592.733,252.0,75,82.54,263.034,260.679,1218.523,112.027,395.084,2672,6154.999,633.994,2,Welder_skilled;Driver_unskilled;Tiler_skilled,0,2,5,1,0,3,2,1,4,5,0,5,4,5,5,4,3,1,0,,52.694,10,4,12,924.327,95.652,7754592.733
SYN,Item_92,Synthetic entry,25.101416,units,71168.74946,1786436.386395,Professional,None,,505.268,294.917,13629672.056,2.645,12,162.94,345.423,109.395,1277.21,71.657,581.568,842,3033.394,3906.407,3,ConcreteWorker_skilled;Welder_skilled,2,5,4,0,1,1,1,1,4,5,3,2,5,5,5,4,3,5,3,,49.088,3,9,5,505.268,294.917,13629672.056
SYN,Item_93,Synthetic entry,387.452108,units,114384.722349,44318601.797115,Semi-skilled,Excavator,,386.555,359.877,39336108.883,356.415,23,139.692,1957.408,794.263,1395.421,197.483,521.579,2326,1421.542,2412.657,5,Welder_skilled;Mason_skilled;Driver_unskilled,5,2,5,5,2,4,4,5,5,4,2,5,2,4,2,0,1,3,3,,61.422,20,5,20,386.555,359.877,39336108.883
SYN,Item_94,Synthetic entry,381.624321,units,154161.271007,58831690.372543,"Skilled,Semi-skilled",Large Truck,,573.33,32.232,23016589.92,148.561,16,361.543,1135.829,614.392,916.116,48.675,1482.202,3710,7226.087,2171.662,5,ConcreteWorker_skilled;Painter_skilled,4,2,3,1,1,5,5,5,3,5,1,1,5,4,2,4,4,2,5,,59.121,10,5,13,573.33,32.232,23016589.92
SYN,Item_95,Synthetic entry,369.37766,units,96501.637994,35645549.228391,Professional,Crane,,759.712,92.923,27742283.74,147.876,97,406.959,608.331,339.299,269.306,180.554,436.71,730,6899.462,4638.399,3,Mason_skilled,3,3,1,0,5,2,2,0,2,2,1,4,5,5,1,2,1,5,1,,51.991,5,8,25,759.712,92.923,27742283.74
SYN,Item_96,Synthetic entry,238.930624,bag,52121.548895,12453434.201329,Unskilled,"Crane,Trailer",,672.975,58.266,12366653.3,91.945,66,85.659,1516.853,617.651,634.77,92.77,1034.018,1776,9206.212,4107.479,5,Painter_skilled,5,3,5,5,4,2,0,5,1,0,4,3,1,1,3,3,3,1,0,,46.873,5,2,14,672.975,58.266,12366653.3
SYN,Item_97,Synthetic entry,162.759702,bag,78526.568071,12780960.818319,Semi-skilled,Large Truck,,161.476,77.048,10854868.931,486.19,3,78.553,1546.645,778.824,1367.963,182.784,1054.342,2223,9950.74,4110.903,3,ConcreteWorker_skilled,2,3,0,0,2,5,3,0,0,2,0,2,3,2,2,4,0,3,2,,36.664,9,4,22,161.476,77.048,10854868.931
SYN,Item_98,Synthetic entry,154.015252,m3,171498.886986,26413444.296868,Skilled,Trailer,,59.058,472.43,21787587.369,266.476,35,154.015,407.96,436.865,214.424,164.509,736.108,3886,6520.289,1971.759,2,Mason_skilled;Driver_unskilled;ConcreteWorker_skilled;Carpenter_skilled,3,4,4,3,5,5,3,1,4,5,3,0,4,5,3,3,1,4,4,,66.495,9,7,42,59.058,472.43,21787587.369
SYN,Item_99,Synthetic entry,161.234748,units,73979.877354,11928126.882243,"Skilled,Professional",None,,345.427,122.464,9416437.217,188.679,25,376.567,1158.877,790.953,1325.189,39.64,1189.74,889,6762.312,3277.17,2,Tiler_skilled;Carpenter_skilled;Welder_skilled,4,3,1,0,4,4,0,0,0,4,2,5,0,0,2,4,3,1,5,,43.929,18,5,33,345.427,122.464,9416437.217
SYN,Item_100,Synthetic entry,240.033741,bag,135101.469096,32428911.041709,Semi-skilled,Large Truck,,782.959,340.653,35465687.413,477.873,11,135.744,1838.879,719.877,461.867,176.088,211.423,2800,3608.169,3816.646,1,Carpenter_skilled;Tiler_skilled;Mason_skilled,4,0,1,4,3,4,1,0,4,2,1,4,2,5,4,5,2,4,3,,54.814,5,10,9,782.959,340.653,35465687.413
SYN,Item_101,Synthetic entry,136.02159,units,197839.987698,26910509.692262,"Skilled,Professional",None,,250.61,473.494,22177782.945,312.676,24,352.042,1460.624,673.519,789.336,72.565,322.808,2759,3201.527,2585.473,3,Carpenter_skilled;Labourer_unskilled,5,2,2,5,4,3,4,5,4,4,5,3,0,3,4,2,1,5,3,,59.409,10,4,6,250.61,473.494,22177782.945
SYN,Item_102,Synthetic entry,387.185591,units,56897.296242,22029813.271761,Semi-skilled,None,,244.635,35.759,23026520.989,414.506,21,170.798,1319.161,509.637,1016.309,108.002,1486.306,2527,8896.349,2071.859,4,Mason_skilled;Painter_skilled,3,1,5,1,3,0,3,0,1,0,5,3,1,1,1,3,4,3,4,,51.525,11,3,34,244.635,35.759,23026520.989
SYN,Item_103,Synthetic entry,437.167159,kg,156015.146827,68204698.499327,Professional,"Crane,Trailer",,711.923,447.486,24790520.51,127.283,10,408.482,766.755,985.171,1272.498,58.119,286.379,3359,6153.52,1212.302,2,Tiler_skilled,0,1,4,3,2,0,0,3,3,0,2,4,0,1,3,3,1,1,2,,34.908,4,7,15,711.923,447.486,24790520.51
SYN,Item_104,Synthetic entry,466.863369,units,127030.603279,59305935.412936,"Skilled,Professional",Trailer,,175.633,5.79,18970226.337,68.675,97,90.968,1417.638,238.264,1000.95,191.861,1222.927,3876,1190.316,4281.073,4,Carpenter_skilled;Mason_skilled,4,0,3,1,3,3,0,4,0,0,5,0,3,3,4,1,5,0,5,,38.094,15,10,16,175.633,5.79,18970226.337
SYN,Item_105,Synthetic entry,262.10943,pieces,147198.4813,38582110.030409,"Skilled,Unskilled",None,,694.93,100.848,23171395.745,160.641,98,377.491,851.737,758.04,1350.531,51.933,1479.682,2099,4707.162,3923.293,1,Painter_skilled;Driver_unskilled;Carpenter_skilled;Mason_skilled,5,0,4,4,2,0,5,0,5,5,5,1,2,5,0,5,1,3,4,,49.343,18,3,18,694.93,100.848,23171395.745
SYN,Item_106,Synthetic entry,446.576397,pieces,37915.411632,16932127.91739,"Unskilled,Semi-skilled","Loader,Mixer",,147.78,491.946,38917846.628,280.53,56,329.509,1624.076,675.814,1248.331,187.147,684.056,4011,3703.686,3320.442,5,Painter_skilled;ConcreteWorker_skilled;Driver_unskilled,5,5,5,3,3,3,0,0,4,4,4,4,4,2,0,1,1,5,2,,62.542,4,1,8,147.78,491.946,38917846.628
SYN,Item_107,Synthetic entry,382.558696,m3,168939.472748,64629264.397402,Unskilled,"Crane,Trailer",,184.144,324.432,48802326.705,122.713,46,382.559,1104.793,498.711,1110.374,140.991,1428.992,570,6677.298,4582.037,2,Mason_skilled;Carpenter_skilled,5,2,3,3,3,2,3,1,1,2,1,3,0,3,5,2,0,0,2,,33.649,16,7,29,184.144,324.432,48802326.705
SYN,Item_108,Synthetic entry,417.163829,kg,56085.946439,23397028.169582,"Unskilled,Semi-skilled","Crane,Trailer",,199.18,482.661,19430617.105,269.546,69,83.074,1654.448,492.208,495.25,55.198,1501.294,3772,5530.145,1201.712,4,Tiler_skilled;Welder_skilled;Labourer_unskilled,2,3,3,2,5,1,0,3,3,0,4,3,5,3,0,3,1,5,5,,49.249,11,4,32,199.18,482.661,19430617.105
SYN,Item_109,Synthetic entry,401.027682,m3,66931.571542,26841412.988105,Unskilled,"Loader,Mixer",,514.171,14.933,10621385.85,288.04,4,401.028,1869.828,723.801,1344.413,31.99,1578.474,3116,8716.135,4482.38,2,Labourer_unskilled;Welder_skilled,4,0,5,2,2,5,3,4,2,5,0,3,5,5,1,1,5,0,1,,52.92,8,10,12,514.171,14.933,10621385.85
SYN,Item_110,Synthetic entry,321.921015,pieces,116745.601178,37582862.428007,Unskilled,None,,709.294,244.208,46389621.195,17.706,39,198.722,1794.293,764.105,557.897,97.219,547.194,1061,3005.222,3652.966,2,Tiler_skilled,5,2,2,0,2,4,1,0,3,5,5,0,4,3,4,5,3,2,2,,52.137,9,5,12,709.294,244.208,46389621.195
SYN,Item_111,Synthetic entry,360.231994,bag,12762.721926,4597540.76827,"Skilled,Semi-skilled",None,,890.362,434.531,33601049.447,430.564,84,181.438,1666.924,290.762,1063.445,170.139,1195.177,1776,8527.603,4646.435,5,Welder_skilled;Driver_unskilled;Painter_skilled;Tiler_skilled,1,2,4,5,0,4,1,2,0,1,5,1,1,1,1,5,4,4,0,,40.929,13,6,17,890.362,434.531,33601049.447
SYN,Item_112,Synthetic entry,191.011939,pieces,71171.910533,13594684.633243,"Skilled,Semi-skilled",Crane,,137.837,94.932,10530860.201,392.572,85,176.893,1497.422,562.782,568.107,160.048,1734.654,1110,2327.182,568.841,1,ConcreteWorker_skilled,2,2,4,0,1,4,2,2,3,2,5,3,0,4,5,4,2,5,1,,55.139,18,1,19,137.837,94.932,10530860.201
SYN,Item_113,Synthetic entry,429.304527,units,104150.844309,44712428.952726,Professional,Crane,,25.65,379.448,3996908.83,363.175,81,241.408,1117.984,392.895,1034.753,89.547,252.856,2330,6460.401,4506.297,5,Tiler_skilled;Welder_skilled,1,1,3,4,4,1,0,3,2,3,0,2,0,0,3,3,1,4,2,,43.911,20,7,10,25.65,379.448,3996908.83
SYN,Item_114,Synthetic entry,250.130018,pieces,113096.618498,28288859.220644,"Unskilled,Semi-skilled",Large Truck,,95.785,271.59,26567630.856,311.45,83,437.221,1030.128,251.372,1488.095,57.514,1975.721,1014,1623.919,4641.187,2,Tiler_skilled;Painter_skilled;Labourer_unskilled,1,5,1,2,5,4,0,2,4,5,3,0,4,5,1,4,5,2,3,,49.409,2,6,49,95.785,271.59,26567630.856
SYN,Item_115,Synthetic entry,223.873496,pieces,157245.64238,35203131.690376,"Skilled,Professional","Crane,Trailer",,287.828,164.335,43575784.26,222.506,42,328.206,624.213,290.277,568.297,37.475,1633.937,837,9784.501,4561.167,2,Painter_skilled;Welder_skilled,1,1,5,5,4,0,2,3,2,1,5,1,1,1,5,0,4,2,4,,53.713,12,9,17,287.828,164.335,43575784.26
SYN,Item_116,Synthetic entry,170.986865,kg,73089.806236,12497396.831751,Unskilled,Crane,,546.333,46.797,18767122.894,73.138,57,163.487,292.667,699.402,1477.272,85.73,1560.412,633,2668.576,3780.862,4,Labourer_unskilled;Painter_skilled;Mason_skilled;Welder_skilled,2,4,1,4,4,3,3,4,0,1,2,4,2,5,2,4,3,4,2,,54.016,3,3,37,546.333,46.797,18767122.894
SYN,Item_117,Synthetic entry,320.596221,m3,26296.21038,8430465.674449,"Unskilled,Semi-skilled",Large Truck,,887.133,400.781,11343366.971,88.042,82,320.596,1288.082,745.403,1195.392,97.527,1526.639,2808,3180.77,4300.973,5,Labourer_unskilled,5,1,5,1,1,4,3,1,2,5,0,5,3,4,1,1,0,3,5,,55.422,14,5,27,887.133,400.781,11343366.971
SYN,Item_118,Synthetic entry,20.931395,units,45852.890155,959764.955726,Semi-skilled,None,,288.303,132.266,28123872.175,387.099,67,378.962,472.762,436.809,1421.887,131.694,848.366,1345,3305.292,991.945,1,Mason_skilled;Tiler_skilled,1,2,5,4,1,2,0,0,1,4,0,2,3,4,3,0,5,5,1,,50.826,4,6,17,288.303,132.266,28123872.175
SYN,Item_119,Synthetic entry,199.003386,pieces,75456.413397,15016081.761419,Professional,"Loader,Mixer",,502.108,4.549,49686560.932,348.66,28,216.228,624.729,474.983,1312.629,103.027,611.115,3665,9027.22,2592.167,5,Painter_skilled;Carpenter_skilled;Mason_skilled,0,4,2,2,2,5,2,5,5,5,2,5,3,1,0,0,2,1,1,,45.863,4,7,35,502.108,4.549,49686560.932
SYN,Item_120,Synthetic entry,281.573992,kg,176968.191064,49829640.014909,"Skilled,Unskilled",Excavator,,310.523,378.433,19436131.448,184.115,35,73.853,1363.076,501.091,783.141,99.833,234.378,2196,9470.38,4156.534,4,Painter_skilled;ConcreteWorker_skilled,1,2,1,2,4,1,4,4,2,0,1,4,5,2,4,4,5,0,2,,44.837,18,10,17,310.523,378.433,19436131.448
SYN,Item_121,Synthetic entry,89.79935,pieces,31030.010374,2786474.762078,Semi-skilled,"Crane,Trailer",,17.741,160.236,11779175.147,392.139,53,425.513,1643.417,470.099,421.611,198.639,946.792,2291,3176.265,4167.614,4,Carpenter_skilled;Labourer_unskilled;Welder_skilled,1,0,5,2,0,3,0,0,2,3,0,5,2,1,1,0,1,5,1,,32.505,18,1,18,17.741,160.236,11779175.147
SYN,Item_122,Synthetic entry,392.184974,m3,114865.487018,45048518.039652,Semi-skilled,None,,642.915,256.207,8512454.116,30.852,51,392.185,1500.042,790.235,672.887,38.073,1485.672,614,7630.964,2100.009,1,Painter_skilled;Labourer_unskilled;Welder_skilled;Mason_skilled,3,4,3,4,4,2,5,4,5,0,5,1,0,2,5,4,0,0,4,,52.05,9,2,37,642.915,256.207,8512454.116
SYN,Item_123,Synthetic entry,263.616057,pieces,19975.009508,5265733.245036,"Skilled,Semi-skilled",Large Truck,,107.571,370.153,45137513.053,420.439,59,222.662,1383.151,577.858,787.253,49.179,1708.844,1007,7822.182,502.556,3,Painter_skilled;ConcreteWorker_skilled;Tiler_skilled;Labourer_unskilled,5,3,5,5,4,2,2,1,3,2,3,5,4,3,0,1,4,5,3,,65.677,16,2,10,107.571,370.153,45137513.053
SYN,Item_124,Synthetic entry,337.912164,pieces,111820.10131,37785372.412361,Semi-skilled,"Crane,Trailer",,740.932,120.555,10895662.351,446.633,99,315.629,305.613,343.455,213.685,163.161,850.753,725,2324.703,1463.581,1,ConcreteWorker_skilled,3,4,5,1,3,0,4,0,3,3,2,2,0,3,1,5,4,4,5,,49.855,19,2,37,740.932,120.555,10895662.351
SYN,Item_125,Synthetic entry,187.010706,kg,102204.902523,19113410.977487,Professional,Crane,,489.127,482.538,17561404.168,361.316,5,54.495,533.602,565.146,777.165,35.362,1274.469,851,3191.995,4563.643,5,Welder_skilled;Carpenter_skilled;ConcreteWorker_skilled,0,2,4,1,5,3,1,3,1,0,5,0,1,3,1,2,1,4,1,,37.581,10,7,23,489.127,482.538,17561404.168
SYN,Item_126,Synthetic entry,264.150752,bag,88664.866055,23420891.044408,Unskilled,Large Truck,,867.807,364.183,2047610.59,465.836,65,93.272,1028.509,406.431,1375.992,45.634,566.111,1668,2763.484,4020.144,3,Painter_skilled;Labourer_unskilled;Tiler_skilled;Mason_skilled,4,4,1,2,4,1,5,1,1,3,0,2,0,1,3,4,1,2,0,,36.534,11,4,30,867.807,364.183,2047610.59
SYN,Item_127,Synthetic entry,328.244746,kg,174429.012932,57255407.044895,Skilled,Large Truck,,713.815,110.515,48355092.579,30.972,96,495.878,1769.139,330.66,607.507,197.058,1634.413,4642,4527.088,2189.017,2,Mason_skilled;Carpenter_skilled;ConcreteWorker_skilled;Tiler_skilled,3,3,1,2,4,4,1,3,4,0,4,4,1,3,5,5,5,1,5,,54.462,15,1,38,713.815,110.515,48355092.579
SYN,Item_128,Synthetic entry,340.218368,units,182281.696553,62015581.317533,"Skilled,Semi-skilled",Trailer,,880.359,422.453,6119414.274,51.528,65,236.947,1431.268,770.562,713.965,161.559,289.665,625,5828.456,1246.821,4,Mason_skilled;Labourer_unskilled;Welder_skilled;Painter_skilled,0,1,4,3,0,1,1,1,5,0,1,3,0,3,4,1,0,5,5,,45.906,14,5,35,880.359,422.453,6119414.274
SYN,Item_129,Synthetic entry,226.9711,pieces,153772.256461,34901858.198435,Semi-skilled,Excavator,,690.727,218.534,24246364.73,208.601,35,61.997,605.71,462.241,1420.872,50.366,711.102,2704,2282.181,2000.059,3,Painter_skilled;ConcreteWorker_skilled;Carpenter_skilled,3,1,4,5,5,2,2,5,0,3,4,1,5,5,0,4,2,5,1,,59.751,12,7,49,690.727,218.534,24246364.73
SYN,Item_130,Synthetic entry,474.29008,m3,69030.324101,32740397.940289,"Unskilled,Semi-skilled",Trailer,,200.963,257.525,4988594.143,431.546,16,474.29,561.06,563.396,1230.239,66.736,864.701,1046,7395.831,696.328,5,Welder_skilled;Labourer_unskilled,2,2,3,3,4,4,0,2,3,1,4,3,2,2,3,0,3,0,5,,44.945,10,9,50,200.963,257.525,4988594.143
SYN,Item_131,Synthetic entry,283.130807,bag,83741.09269,23709683.152382,"Skilled,Unskilled","Loader,Mixer",,533.835,280.083,17357099.343,140.076,59,318.711,348.276,378.639,651.216,192.526,490.234,1638,2308.26,2475.319,2,Mason_skilled;Labourer_unskilled,4,4,0,1,4,0,0,5,2,5,5,2,4,2,0,3,5,3,4,,46.094,8,6,16,533.835,280.083,17357099.343
SYN,Item_132,Synthetic entry,219.586206,bag,88563.180607,19447252.820784,"Unskilled,Semi-skilled","Crane,Trailer",,205.49,152.288,26091944.276,2.512,43,491.832,1469.41,759.845,609.797,98.775,466.783,539,9528.889,4589.829,2,Driver_unskilled;Mason_skilled;Welder_skilled,4,4,2,3,3,2,3,1,3,1,4,1,1,5,2,4,2,0,0,,40.753,7,9,30,205.49,152.288,26091944.276
